Codigo.PA,Saturaca.bases.ou.aluminio,Carater.Aluminico.Alitico,Atividade.argila,Horiz.diag.superficial,Horiz.diag.subsuperficial,Grup.classe.textural.superficial,Grup.classe.textural.subsuperficial,Classe.drenagem,Presenca.Concrecoes,Presenca.Contato.Litico,Presenca.Contato.litico.fragmentario,Presenca.Nodulos,Presenca.Petroplintita,Ocorrencia.Plintita,Codigo.Horizonte,Simbolo.Horizonte,Profundidade.Superior,Profundidade.Inferior,Classe.de.Textura,Cor.umida.nome,Cor.umida.Matiz,Cor.umida.Valor,Cor.umida.Croma,Cor.Seca.Nome,Cor.Seca.Matiz,Cor.Seca.Valor,Cor.Seca.Croma,Estrutura.Grau.de.Desenvolvimento.1.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.2.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.3.Ocorrencia,Estrutura.Tamanho.1.Ocorrencia,Estrutura.Tamanho.2.Ocorrencia,Estrutura.Tamanho.3.Ocorrencia,Estrutura.Forma.1.Ocorrencia,Estrutura.Forma.2.Ocorrencia,Estrutura.Forma.3.Ocorrencia,Consistencia.Seca,Consistencia.umida,Consistencia.Molhada.Plasticidade,Consistencia.Molhada.Pegajosidade,Cerosidade.Grau.de.desenvolvimento,Cerosidade.Quantidade,Superficie.de.compressao.desenvolvimento,Superficie.de.compressao.Quantidade,Superficie.de.friccao.Grau.de.desenvolvimento,Superficie.de.friccao.Quantidade,Transicao.horizonte.subjacente.Topografia,Transicao.horizonte.subjacente.Nitidez,Variegado.Nomenclatura,Variegado.Matiz,Variegado.Valor,Variegado.Croma,Mosqueado.Nome,Mosqueado.Quantidade,Mosqueado.Contraste,Mosqueado.Tamanho,Mosqueado.Matiz,Mosqueado.Valor,Mosqueado.Croma,Fracoes.amostra.total.Calhaus,Fracoes.amostra.total.Cascalho,Fracoes.amostra.total.Terra.Fina,Composicao.terrafina.Areia.Grossa,Composicao.terrafina.Areia.Fina,Composicao.terrafina.Areia.Total,Composicao.terrafina.Silte,Composicao.terrafina.Argila,Composicao.terrafina.Relacao.Silte.Argila,Composicao.terrafina.Argila.Dispersa.em.agua,Densidade.Particulas,Densidade.solo,Grau.de.Floculacao,pH.H2O,pH.KCl,Complexo.Sortivo.Calcio,Complexo.Sortivo.Magnesio,Complexo.Sortivo.Ca.Mg,Complexo.Sortivo.Potassio,Complexo.Sortivo.Sodio,Complexo.Sortivo.ValorS,Complexo.Sortivo.Hidrogenio,Complexo.Sortivo.AluminioTrocavel,Complexo.Sortivo.ValorT,Complexo.Sortivo.ValorVDelta.Sat.Bases,Complexo.Sortivo.Sat.Aluminio,Ataque.sulfurico.SiO2,Ataque.sulfurico.Al2O3,Ataque.sulfurico.Fe2O3,Ataque.sulfurico.TiO2,Ataque.sulfurico.MnO,Ataque.sulfurico.SiO2.Al2O3,Ataque.sulfurico.SiO2.R2O3,Ataque.sulfurico.Al2O3.Fe2O3,Carbono.organico,Nitrogenio.total,Saturacao.Sodio,Condutividade.Eletrica,Classificacao.Nivel.1,Classificacao.Nivel.2,Classificacao.Nivel.3,Ocorrencia-1-Nivel4
11173,Eutrófico,?,Tb,A Chernozêmico,?,Argilosa,Argilosa com cascalho,Bem drenado,?,?,?,?,?,?,36993,B1,38,51,Franco-argilosa com cascalho,Vermelho-acinzentado,5YR,5,3,?,?,?,?,Forte,?,?,Pequena,?,?,Blocos subangulares,?,?,Dura,Firme,Muito plástica,Muito pegajosa,Forte,Comum,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,140,860,100,90,190,350,460,0.76,410,?,?,11,5.8,4.5,1.2,3.5,4.7,0.37,0.01,5.1,4.1,0.3,9.5,54,6,198,166,120,5.2,?,2.03,1.39,2.17,6.7,0.6,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
11173,Eutrófico,?,Tb,A Chernozêmico,?,Argilosa,Argilosa com cascalho,Bem drenado,?,?,?,?,?,?,36992,A3,27,38,Franco-argilosa com cascalho,Verde-acinzentado,5YR,3,3,?,?,?,?,Moderada,?,?,Pequena,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,90,910,160,60,220,420,360,1.17,310,?,?,14,5.9,4.6,1.8,3.8,5.6,0.41,0.01,6,5.1,0.2,11.3,53,3,160,134,106,4.6,?,2.03,1.35,1.98,10.8,1.1,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
11173,Eutrófico,?,Tb,A Chernozêmico,?,Argilosa,Argilosa com cascalho,Bem drenado,?,?,?,?,?,?,36991,A1,0,27,Franco-argilo-siltosa com cascalho,Verde-acinzentado,5YR,3,2,Verde-claro-acinzentado,5YR,4,2,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,50,950,120,40,160,470,370,1.27,310,?,?,16,6,4.8,4.1,4.7,8.8,0.42,0.01,9.2,6.7,0.1,16,57,1,157,126,111,4.8,?,2.12,1.36,1.78,18.4,1.7,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
9890,?,?,?,?,?,?,?,Excessivamente drenado,?,?,?,?,?,?,31457,C3,60,120,Franco-arenosa,Cinzento-rosado,10YR,6,8,?,?,?,?,?,?,?,?,?,?,?,?,?,Solta,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,290,430,720,180,100,1.8,?,?,?,?,5.3,?,?,?,0.7,0.28,0.01,1,0.92,0.4,2.32,43,29,?,?,?,?,?,?,?,?,?,1.9,?,?,NEOSSOLO,NEOSSOLO REGOLÍTICO,NEOSSOLO REGOLÍTICO Eutrófico,?
9890,?,?,?,?,?,?,?,Excessivamente drenado,?,?,?,?,?,?,31453,C2,25,60,Franco-arenosa,Cinzento-rosado,10YR,6,6,?,?,?,?,?,?,?,?,?,?,?,?,?,Solta,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,350,440,790,100,110,0.91,?,?,?,?,5.4,?,?,?,0.7,0.19,0.01,0.9,1.02,0.3,2.22,41,25,?,?,?,?,?,?,?,?,?,1.9,?,?,NEOSSOLO,NEOSSOLO REGOLÍTICO,NEOSSOLO REGOLÍTICO Eutrófico,?
9890,?,?,?,?,?,?,?,Excessivamente drenado,?,?,?,?,?,?,31452,C1,6,25,Areia-franca,Cinzento-oliváceo-claro,10YR,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,Solta,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,340,460,800,140,60,2.33,?,?,?,?,5.7,?,?,?,1.1,0.11,0.01,1.2,1.22,0.1,2.52,48,8,?,?,?,?,?,?,?,?,?,2.7,?,?,NEOSSOLO,NEOSSOLO REGOLÍTICO,NEOSSOLO REGOLÍTICO Eutrófico,?
9890,?,?,?,?,?,?,?,Excessivamente drenado,?,?,?,?,?,?,31449,A,0,6,Franco-arenosa,Cinzento-oliváceo-claro,10YR,3,4,?,?,?,?,?,?,?,?,?,?,?,?,?,Solta,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,290,430,720,220,60,3.67,?,?,?,?,6.1,?,?,?,3.2,0.21,0.01,3.4,1.43,0,4.83,70,0,?,?,?,?,?,?,?,?,?,0.6,?,?,NEOSSOLO,NEOSSOLO REGOLÍTICO,NEOSSOLO REGOLÍTICO Eutrófico,?
9108,Eutrófico,?,?,A Moderado,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,28709,R,85,85,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,PLANOSSOLO HÁPLICO Eutrófico,?
9108,Eutrófico,?,?,A Moderado,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,28708,IIC,60,85,Franco-argilo-arenosa cascalhenta,Cinzento-oliváceo-escuro,10YR,5,4,?,?,?,?,Fraca,Fraca,?,Grande,Grande,?,Prismática,Blocos subangulares,?,Extremamente dura,Muito firme,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,230,770,210,370,580,180,240,0.75,240,?,?,0,6,3.6,8,18.6,26.6,0.08,1.66,28.3,1.5,0.6,30.4,93,2,163,57,56,11.4,?,4.86,2.99,1.6,3.2,0.4,5,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,PLANOSSOLO HÁPLICO Eutrófico,?
9108,Eutrófico,?,?,A Moderado,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,28707,IIBt,50,60,Franco-arenosa com cascalho,Cinzento-esverdeado-claro,10YR,4,3,Cinzento-esverdeado-claro,10YR,5,3,Moderada,Moderada,?,Grande,Grande,?,Prismática,Blocos subangulares,?,Extremamente dura,Muito firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,140,860,150,370,520,220,260,0.85,230,?,?,12,5.5,3.9,5.2,12.7,17.9,0.12,0.71,18.7,1.5,0.5,20.7,90,3,122,51,39,4.8,?,4.07,2.73,2.05,3.2,0.4,3,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,PLANOSSOLO HÁPLICO Eutrófico,?
9108,Eutrófico,?,?,A Moderado,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,28706,A2,32,50,Franco-arenosa,Cinzento-avermelhado-escuro,10YR,4,2,Cinzento-azulado-claro,10YR,6,2,?,?,?,?,?,?,Maciça,?,?,Macia,Friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,270,730,200,430,630,310,60,5.17,40,?,?,33,6.1,4.5,1.8,1.7,3.5,0.14,0.16,3.8,0.9,0.3,5,76,7,31,14,10,4.3,?,3.76,2.59,2.2,2.1,0.3,3,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,PLANOSSOLO HÁPLICO Eutrófico,?
9108,Eutrófico,?,?,A Moderado,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,28705,A1,0,32,Franco-arenosa com cascalho,Cinzento muito escuro,10YR,3,2,Cinzento-azulado,10YR,5,2,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,Macia,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,70,930,240,380,620,290,90,3.22,90,?,?,0,5.5,4.4,2.4,1.3,3.7,0.23,0.12,4,3,0.3,7.3,55,7,42,24,16,5.1,?,2.97,2.09,2.35,7.7,0.9,2,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,PLANOSSOLO HÁPLICO Eutrófico,?
9702,Distrófico,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,30622,B22,160,300,Franco-arenosa,?,1YR,3,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Muito friável,Ligeiramente plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,550,210,760,60,180,0.33,0,?,?,100,4.6,3.9,?,?,0.2,0.04,0.01,0.3,0.7,0.8,1.8,17,73,79.1,65.3,37.4,6.7,?,2.06,1.51,2.74,1.3,0.2,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
9702,Distrófico,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,30621,B21,85,160,Franco-arenosa,?,1YR,3,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Muito friável,Ligeiramente plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,?,200,580,780,60,160,0.38,0,?,?,100,4.8,4,?,?,0.4,0.03,0.01,0.4,0.7,0.7,1.8,22,64,63.1,53,32.3,5.3,?,2.02,1.46,2.58,1.4,0.2,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
9702,Distrófico,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,30620,B1,45,85,Franco-arenosa,?,2.5YR,3,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,?,190,590,780,60,160,0.38,20,?,?,88,4.7,4.1,?,?,0.5,0.02,0.01,0.5,0.7,0.7,1.9,26,58,62.9,52.6,30.3,5.7,?,2.03,1.49,2.73,1.8,0.3,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
9702,Distrófico,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,30619,A3,15,45,Areia-franca,Verde-acinzentado,2.5YR,3,4,Verde-acinzentado,2.5YR,3,4,Fraca,?,?,Pequena a media,?,?,Granular,Maciça porosa não coerente,Grãos simples,Macia,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,?,200,640,840,50,110,0.45,90,?,?,18,5.1,4.3,?,?,0.8,0.02,0.01,0.8,1.3,0.4,2.5,32,33,43.4,26.4,26.2,4.8,?,2.79,1.71,1.58,3.3,0.4,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
9702,Distrófico,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,30618,A1,0,15,Areia-franca,Verde-acinzentado,3.5YR,3,4,Vermelho-acinzentado,2.5YR,4,4,Fraca,?,?,Pequena a media,?,?,Granular,Maciça porosa não coerente,Grãos simples,Macia,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,?,190,680,870,40,90,0.44,70,?,?,22,5.3,4.7,1.4,0.4,1.8,0.09,0.02,1.9,1.8,0.2,3.9,49,10,38.1,32.4,21.2,4.5,?,2,1.41,2.4,7.3,0.8,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
9702,Distrófico,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,30617,A0,7,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
9168,Eutrófico,?,?,A Proeminente,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,28977,CR,70,70,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,NEOSSOLO,NEOSSOLO LITÓLICO,NEOSSOLO LITÓLICO Eutrófico,?
9168,Eutrófico,?,?,A Proeminente,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,28976,A1,0,70,Franco-argilosa,Verde-acinzentado,5YR,3,2,Verde-claro-acinzentado,5YR,4,2,Moderada,?,?,Pequena a media,?,?,Granular,?,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,20,980,160,190,350,330,320,1.03,90,?,?,72,5.7,4.3,4.1,1.3,5.4,0.2,0.2,5.8,10.6,0.6,17,34,9,159,149,94,?,?,1.81,1.29,2.49,15.6,2.6,1,?,NEOSSOLO,NEOSSOLO LITÓLICO,NEOSSOLO LITÓLICO Eutrófico,?
7555,Eutrófico,?,Tb,A Moderado,?,?,?,Bem drenado,?,?,?,?,?,?,27002,C,122,150,Franco-argilosa,Cinzento-oliváceo,10YR,7,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,cinzento-rosado:rosado,Abundante:Comum,Difuso:Proeminente,Pequeno a médio:Pequeno a médio,10YR:5YR,06:06,08:08,0,30,970,150,180,330,340,330,1.03,290,?,?,12,6.3,4.2,0.3,8.4,8.7,0.08,0.24,9,1,0.4,10.4,87,4,323,212,55,4.7,?,2.59,2.22,6.05,1.2,0.3,2,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7555,Eutrófico,?,Tb,A Moderado,?,?,?,Bem drenado,?,?,?,?,?,?,27001,B3t,72,122,Argila,Vermelho-amarelado,5YR,6,4,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos angulares,Blocos subangulares,?,?,Firme,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,10,990,70,180,250,300,450,0.67,40,?,?,91,5,4.5,0.3,7.2,7.5,0.06,0.13,7.7,1.6,0.2,9.5,81,3,322,215,74,7.2,?,2.55,2.09,4.56,1.2,0.4,1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7555,Eutrófico,?,Tb,A Moderado,?,?,?,Bem drenado,?,?,?,?,?,?,26998,B2t,45,72,Argila,?,2.5YR,4,6,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos angulares,Blocos subangulares,?,?,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,rosado,Abundante,Distinto,Pequeno a médio,5YR,6,6,0,10,990,110,110,220,280,500,0.56,10,?,?,98,5.7,4,0.3,4.9,5.2,0.04,0.08,5.3,1.9,1,8.2,65,16,364,246,94,8.2,?,2.52,2.02,4.11,2.4,0.4,1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7555,Eutrófico,?,Tb,A Moderado,?,?,?,Bem drenado,?,?,?,?,?,?,26993,B1t,29,45,Argila,?,2.5YR,4,8,?,?,?,?,Fraca a moderada,?,?,Pequena a media,?,?,Blocos angulares,Blocos subangulares,?,?,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,30,970,100,140,240,210,550,0.38,20,?,?,96,5.5,3.9,0.3,3.3,3.6,0.03,0.05,3.7,2.7,2,8.4,44,35,323,209,88,11.7,?,2.63,2.07,3.73,4,0.6,1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7555,Eutrófico,?,Tb,A Moderado,?,?,?,Bem drenado,?,?,?,?,?,?,26983,A3,17,29,Argila,Vermelho-claro,5YR,4,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,Blocos angulares,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,10,40,950,170,210,380,160,460,0.35,180,?,?,61,5.2,3.8,0.4,1.6,2,0.04,0.03,2.1,2.5,2.5,7.1,30,54,224,154,64,10.6,?,2.47,1.95,3.78,5.1,0.9,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7555,Eutrófico,?,Tb,A Moderado,?,?,?,Bem drenado,?,?,?,?,?,?,26982,A1,0,17,Franco-arenosa com cascalho,Verde-acinzentado,5YR,3.5,3,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Granular,Blocos subangulares,?,?,Muito friável,Ligeiramente plástica,Não pegajosa,?,?,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,80,920,230,400,630,170,200,0.85,120,?,?,40,5.6,4.9,4.7,1.7,6.4,0.16,0.05,6.6,3.7,0.2,10.5,63,3,89,45,28,8.7,?,3.36,2.41,2.52,18,1.5,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
12808,Distrófico,?,?,A Moderado,?,Média,?,Fortemente drenado,?,?,?,?,?,?,42980,Bw3,105,150,Franco-argilo-arenosa,?,2.5YR,4,8,?,?,?,?,?,?,?,?,?,?,Maciça porosa,?,?,?,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,510,200,710,70,220,0.32,?,?,?,?,4.9,4.1,0.2,0.1,0.3,0.1,0.01,0.3,1,1.3,2.6,12,80,?,?,?,?,?,?,?,?,20,?,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
12808,Distrófico,?,?,A Moderado,?,Média,?,Fortemente drenado,?,?,?,?,?,?,42978,Bw2,70,105,Franco-argilo-arenosa,?,2.5YR,4,7,?,?,?,?,Fraca,Moderada,?,Media,Muito pequena a pequena,?,Blocos subangulares,Granular,?,?,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,460,230,690,60,250,0.24,?,?,?,?,4.8,4,0.8,0.1,0.9,0,0.01,0.1,1.1,1.6,2.8,4,94,?,?,?,?,?,?,?,?,2,?,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
12808,Distrófico,?,?,A Moderado,?,Média,?,Fortemente drenado,?,?,?,?,?,?,42976,Bw1,40,70,Franco-argilo-arenosa,?,2.5YR,4,6,?,?,?,?,Fraca,Moderada,?,Media,Muito pequena a pequena,?,Blocos subangulares,Granular,?,?,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,460,230,690,80,230,0.35,?,?,?,?,5.1,4.1,1,0.1,1.1,0,0,0.1,1.3,1.7,3.1,4,94,?,?,?,?,?,?,?,?,3,?,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
12808,Distrófico,?,?,A Moderado,?,Média,?,Fortemente drenado,?,?,?,?,?,?,42971,BA,10,40,Franco-argilo-arenosa,Vermelho-acinzentado,2.5YR,4,5,?,?,?,?,Fraca a moderada,?,?,Media a grande,?,?,Blocos subangulares,?,?,?,Firme a friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,470,200,670,60,270,0.22,?,?,?,?,5.1,4.1,0.2,0.1,0.3,0.02,0.01,0.3,2,1.9,4.2,8,85,?,?,?,?,?,?,?,?,5,?,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
12808,Distrófico,?,?,A Moderado,?,Média,?,Fortemente drenado,?,?,?,?,?,?,42970,A,0,10,Franco-argilo-arenosa,Vermelho-acinzentado,2.5YR,4,4,?,?,?,?,Fraca,Fraca,?,Pequena a media,Pequena,?,Blocos subangulares que se desfaz,Granular,?,?,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,510,170,680,80,240,0.33,?,?,?,?,5.1,4,0.2,0.1,0.3,0.04,0.01,0.3,2.3,2,4.6,7,87,?,?,?,?,?,?,?,?,6,?,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
7081,Distrófico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,20703,Bw4,250,300,Argila,Vermelho-escuro,2.5YR,3,7,Vermelho,2.5YR,4,8,?,?,?,?,?,?,?,?,?,?,?,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,1000,70,80,150,260,590,0.44,0,?,?,100,5.7,5.3,?,?,0.2,0.01,0.01,0.2,1.5,0,1.7,12,0,154,205,113,21.5,?,1.28,0.95,2.85,2,0.6,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
7081,Distrófico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,20702,Bw3,200,250,Areia,Vermelho-escuro,2.5YR,3,7,Vermelho,2.5YR,4,8,?,?,?,?,?,?,?,?,?,?,?,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,1000,70,90,160,250,590,0.42,0,?,?,100,5.7,5.4,?,?,0.2,0.01,0.01,0.2,1.5,0,1.7,12,0,149,205,119,21.9,?,1.24,0.9,2.7,2.1,0.5,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
7081,Distrófico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,20701,Bw2,113,200,Argila,Vermelho-escuro,2.5YR,3,7,Vermelho,2.5YR,4,8,?,?,?,?,?,?,?,?,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,?,1000,70,100,170,240,590,0.41,0,?,?,100,5.5,5,?,?,0.2,0.01,0.01,0.2,2.2,0,2.4,8,0,145,201,111,23.6,?,1.23,0.91,2.84,3.9,0.7,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
7081,Distrófico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,20700,Bw1,72,113,Argila,Vermelho-escuro,2.5YR,3,7,Vermelho,2.5YR,4,8,?,?,?,?,?,?,?,?,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,?,1000,70,100,170,250,580,0.43,20,2.49,1.1,97,5.5,4.5,?,?,0.3,0.01,0.01,0.3,2.5,0.2,3,10,40,144,200,113,25.4,?,1.22,0.9,2.78,5.6,0.9,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
